Tennis US Open 2011 Mens Tournament The Final Djokovic v Nadal 
Match Odds
1315857600000
Mon Sep 12 21:00:00 BST 2011
Timestamp,Inplay delay,Market status,Selection ID,Selection name,BP1,BV1,LP1,LV1,Total matched,LPM
1315856558864,0,ACTIVE,2249229,Novak Djokovic,1.59,9112.7,1.6,34347.25,3348555.0,1.59,
1315856558864,0,ACTIVE,2251410,Rafael Nadal,2.68,14112.63,2.7,8507.47,747955.1,2.68,
1315856559864,0,ACTIVE,2249229,Novak Djokovic,1.59,9207.91,1.6,34347.25,3348555.0,1.59,
1315856559864,0,ACTIVE,2251410,Rafael Nadal,2.68,13165.88,2.7,8507.47,748133.25,2.68,
1315856560864,0,ACTIVE,2249229,Novak Djokovic,1.59,9136.46,1.6,34347.25,3348697.8,1.59,
1315856560864,0,ACTIVE,2251410,Rafael Nadal,2.68,13106.87,2.7,8507.47,748251.25,2.68,
1315856561864,0,ACTIVE,2249229,Novak Djokovic,1.59,4182.16,1.6,34347.25,3348757.8,1.59,
1315856562864,0,ACTIVE,2249229,Novak Djokovic,1.59,3753.3,1.6,34347.25,3349615.5,1.59,
1315856562864,0,ACTIVE,2251410,Rafael Nadal,2.68,13106.87,2.7,8538.99,748251.25,2.68,
1315856563864,0,ACTIVE,2249229,Novak Djokovic,1.59,3841.65,1.6,34347.25,3349615.5,1.59,
1315856563864,0,ACTIVE,2251410,Rafael Nadal,2.68,12606.87,2.7,8538.99,749251.25,2.68,
1315856564864,0,ACTIVE,2251410,Rafael Nadal,2.68,12606.87,2.7,8538.99,749251.25,2.68,
1315856566864,0,ACTIVE,2251410,Rafael Nadal,2.68,12606.87,2.7,8673.92,749251.25,2.68,
1315856567864,0,ACTIVE,2249229,Novak Djokovic,1.59,3841.65,1.6,34347.25,3349615.5,1.59,
1315856568864,0,ACTIVE,2249229,Novak Djokovic,1.58,67488.17,1.59,2413.35,3357298.8,1.59,
1315856568864,0,ACTIVE,2251410,Rafael Nadal,2.68,13233.85,2.7,7369.04,749251.25,2.68,
1315856569864,0,ACTIVE,2251410,Rafael Nadal,2.68,13039.15,2.7,7369.04,749251.25,2.68,
1315856570864,0,ACTIVE,2249229,Novak Djokovic,1.58,67156.24,1.59,2413.35,3357298.8,1.59,
1315856572864,0,ACTIVE,2251410,Rafael Nadal,2.68,13026.58,2.7,7369.04,749276.44,2.68,
1315856574864,0,ACTIVE,2249229,Novak Djokovic,1.58,67156.24,1.59,2359.31,3357407.0,1.59,
1315856574864,0,ACTIVE,2251410,Rafael Nadal,2.68,13026.58,2.7,7369.04,749276.44,2.68,
1315856575864,0,ACTIVE,2249229,Novak Djokovic,1.58,67900.66,1.59,2359.31,3357407.0,1.59,
1315856575864,0,ACTIVE,2251410,Rafael Nadal,2.68,13042.34,2.7,7369.04,749307.94,2.68,
1315856576864,0,ACTIVE,2249229,Novak Djokovic,1.58,67900.66,1.59,2359.31,3357407.0,1.59,
1315856577864,0,ACTIVE,2251410,Rafael Nadal,2.68,13042.34,2.7,7369.04,749307.94,2.68,
1315856578864,0,ACTIVE,2249229,Novak Djokovic,1.58,67900.66,1.59,2479.38,3357407.0,1.59,
1315856578864,0,ACTIVE,2251410,Rafael Nadal,2.68,13030.89,2.7,7369.04,749350.8,2.68,
1315856579864,0,ACTIVE,2251410,Rafael Nadal,2.68,13008.02,2.7,7369.04,749376.56,2.68,
1315856581864,0,ACTIVE,2249229,Novak Djokovic,1.58,68009.01,1.59,2479.38,3357407.0,1.59,
1315856582864,0,ACTIVE,2249229,Novak Djokovic,1.58,68266.33,1.59,2227.17,3357911.2,1.59,
1315856582864,0,ACTIVE,2251410,Rafael Nadal,2.68,12947.98,2.7,7369.04,749496.7,2.68,
1315856583864,0,ACTIVE,2249229,Novak Djokovic,1.58,68266.33,1.59,2277.17,3357911.2,1.59,
1315856583864,0,ACTIVE,2251410,Rafael Nadal,2.68,12506.62,2.7,7369.04,749496.7,2.68,
1315856584864,0,ACTIVE,2249229,Novak Djokovic,1.58,68244.88,1.59,2157.1,3357911.2,1.59,
1315856586864,0,ACTIVE,2251410,Rafael Nadal,2.68,12506.62,2.7,7369.04,749496.7,2.68,
1315856587864,0,ACTIVE,2251410,Rafael Nadal,2.68,12508.33,2.7,7369.04,749496.7,2.68,
1315856591864,0,ACTIVE,2249229,Novak Djokovic,1.58,68244.88,1.59,2199.34,3357911.2,1.59,
1315856592864,0,ACTIVE,2251410,Rafael Nadal,2.68,12508.33,2.7,7326.15,749582.44,2.7,
1315856593864,0,ACTIVE,2249229,Novak Djokovic,1.58,68244.88,1.59,2170.18,3357969.8,1.59,
1315856593864,0,ACTIVE,2251410,Rafael Nadal,2.68,12505.76,2.7,7326.15,749587.56,2.68,
1315856594864,0,ACTIVE,2249229,Novak Djokovic,1.58,68124.8,1.59,2221.64,3358209.8,1.58,
1315856594864,0,ACTIVE,2251410,Rafael Nadal,2.68,12462.88,2.7,7326.15,749673.4,2.68,
1315856596864,0,ACTIVE,2249229,Novak Djokovic,1.58,68124.8,1.59,2217.35,3358218.5,1.59,
1315856599864,0,ACTIVE,2249229,Novak Djokovic,1.58,68124.8,1.59,1780.78,3359091.5,1.59,
1315856599864,0,ACTIVE,2251410,Rafael Nadal,2.68,12462.88,2.7,7487.15,749673.4,2.68,
1315856601864,0,ACTIVE,2249229,Novak Djokovic,1.58,67624.8,1.59,1780.78,3360091.5,1.58,
1315856601864,0,ACTIVE,2251410,Rafael Nadal,2.68,12462.88,2.7,7487.15,749673.4,2.68,
1315856602864,0,ACTIVE,2249229,Novak Djokovic,1.58,67624.8,1.59,1695.01,3360263.0,1.59,
1315856604864,0,ACTIVE,2251410,Rafael Nadal,2.68,12332.73,2.7,7487.15,749933.7,2.68,
1315856605864,0,ACTIVE,2249229,Novak Djokovic,1.58,67624.8,1.59,1690.72,3360271.8,1.59,
1315856606864,0,ACTIVE,2251410,Rafael Nadal,2.68,12328.44,2.7,7487.15,749942.25,2.68,
1315856607864,0,ACTIVE,2251410,Rafael Nadal,2.68,12323.44,2.7,7487.15,749952.25,2.68,
1315856608864,0,ACTIVE,2249229,Novak Djokovic,1.58,67588.78,1.59,1690.72,3360343.8,1.58,
1315856608864,0,ACTIVE,2251410,Rafael Nadal,2.68,12323.44,2.7,7531.15,749952.25,2.68,
1315856609864,0,ACTIVE,2249229,Novak Djokovic,1.58,67588.78,1.59,1602.85,3360519.5,1.59,
1315856610864,0,ACTIVE,2251410,Rafael Nadal,2.68,11144.09,2.7,7531.15,752310.94,2.68,
1315856611864,0,ACTIVE,2249229,Novak Djokovic,1.58,67587.52,1.59,1602.85,3360519.5,1.59,
1315856612864,0,ACTIVE,2249229,Novak Djokovic,1.59,6974.21,1.6,28040.79,3363725.0,1.59,
1315856612864,0,ACTIVE,2251410,Rafael Nadal,2.68,10405.75,2.7,8265.48,752923.06,2.68,
1315856613864,0,ACTIVE,2249229,Novak Djokovic,1.59,7100.32,1.6,28040.79,3363725.0,1.59,
1315856613864,0,ACTIVE,2251410,Rafael Nadal,2.68,10374.23,2.7,8595.11,752923.06,2.68,
1315856614864,0,ACTIVE,2251410,Rafael Nadal,2.68,10279.88,2.7,8595.11,753111.75,2.68,
1315856615864,0,ACTIVE,2249229,Novak Djokovic,1.59,7101.57,1.6,28040.79,3363725.0,1.59,
1315856615864,0,ACTIVE,2251410,Rafael Nadal,2.68,10263.13,2.7,8644.68,753151.75,2.68,
1315856616864,0,ACTIVE,2251410,Rafael Nadal,2.68,10263.13,2.7,8644.68,753151.75,2.68,
1315856617864,0,ACTIVE,2249229,Novak Djokovic,1.59,6351.88,1.6,28040.79,3365224.5,1.59,
1315856618864,0,ACTIVE,2249229,Novak Djokovic,1.59,5375.76,1.6,29033.01,3367176.8,1.59,
1315856618864,0,ACTIVE,2251410,Rafael Nadal,2.68,10263.13,2.7,8644.68,753151.75,2.68,
1315856619864,0,ACTIVE,2249229,Novak Djokovic,1.59,5970.34,1.6,29033.01,3367176.8,1.59,
1315856619864,0,ACTIVE,2251410,Rafael Nadal,2.68,10263.13,2.7,8676.2,753151.75,2.68,
1315856621864,0,ACTIVE,2251410,Rafael Nadal,2.68,9914.74,2.7,9105.05,753848.56,2.68,
1315856622864,0,ACTIVE,2249229,Novak Djokovic,1.59,8391.04,1.6,29033.01,3367176.8,1.59,
1315856624864,0,ACTIVE,2249229,Novak Djokovic,1.59,8391.04,1.6,29033.01,3367176.8,1.59,
1315856625864,0,ACTIVE,2249229,Novak Djokovic,1.59,8391.04,1.6,29049.42,3367176.8,1.59,
1315856626864,0,ACTIVE,2249229,Novak Djokovic,1.59,7882.23,1.6,29049.42,3367176.8,1.59,
1315856627864,0,ACTIVE,2249229,Novak Djokovic,1.59,7882.23,1.6,49160.42,3367176.8,1.59,
1315856628864,0,ACTIVE,2249229,Novak Djokovic,1.59,7882.23,1.6,49160.42,3367176.8,1.59,
1315856629864,0,ACTIVE,2249229,Novak Djokovic,1.59,7846.44,1.6,49160.42,3367248.2,1.59,
1315856629864,0,ACTIVE,2251410,Rafael Nadal,2.68,9864.74,2.7,9105.05,753848.56,2.68,
1315856630864,0,ACTIVE,2249229,Novak Djokovic,1.59,7898.36,1.6,49160.42,3367248.2,1.59,
1315856631864,0,ACTIVE,2249229,Novak Djokovic,1.59,7898.36,1.6,49160.42,3367248.2,1.59,
1315856631864,0,ACTIVE,2251410,Rafael Nadal,2.68,9862.74,2.7,9105.05,753852.56,2.68,
1315856632864,0,ACTIVE,2249229,Novak Djokovic,1.59,7898.36,1.6,48731.57,3368106.0,1.6,
1315856632864,0,ACTIVE,2251410,Rafael Nadal,2.68,9433.88,2.7,9105.05,753852.56,2.68,
1315856633864,0,ACTIVE,2249229,Novak Djokovic,1.59,7898.36,1.6,48775.74,3368106.0,1.6,
1315856635864,0,ACTIVE,2249229,Novak Djokovic,1.59,7999.45,1.6,48275.42,3369106.8,1.6,
1315856635864,0,ACTIVE,2251410,Rafael Nadal,2.68,9421.27,2.7,9106.77,753877.75,2.68,
1315856636864,0,ACTIVE,2249229,Novak Djokovic,1.59,7993.87,1.6,48250.43,3369167.8,1.6,
1315856637864,0,ACTIVE,2251410,Rafael Nadal,2.68,11294.52,2.7,9106.77,753877.75,2.68,
1315856639864,0,ACTIVE,2249229,Novak Djokovic,1.59,8013.87,1.6,48250.43,3369167.8,1.6,
1315856641864,0,ACTIVE,2251410,Rafael Nadal,2.68,11274.52,2.7,9106.77,753917.75,2.68,
1315856642864,0,ACTIVE,2251410,Rafael Nadal,2.68,11271.95,2.7,9106.77,753922.9,2.68,
1315856644864,0,ACTIVE,2249229,Novak Djokovic,1.59,7933.87,1.6,48250.43,3369287.8,1.59,
1315856645864,0,ACTIVE,2249229,Novak Djokovic,1.59,7933.87,1.6,48287.91,3369287.8,1.59,
1315856647864,0,ACTIVE,2251410,Rafael Nadal,2.68,11251.95,2.7,9106.77,753962.9,2.68,
1315856651864,0,ACTIVE,2249229,Novak Djokovic,1.59,7933.87,1.6,48287.91,3369287.8,1.59,
1315856652864,0,ACTIVE,2249229,Novak Djokovic,1.59,7933.87,1.6,48301.49,3369287.8,1.59,
1315856652864,0,ACTIVE,2251410,Rafael Nadal,2.68,11251.95,2.7,9106.77,753962.9,2.68,
1315856653864,0,ACTIVE,2249229,Novak Djokovic,1.59,1628.7,1.6,48301.49,3381898.2,1.59,
1315856654864,0,ACTIVE,2251410,Rafael Nadal,2.68,11815.19,2.7,8197.88,753962.9,2.68,
1315856655864,0,ACTIVE,2249229,Novak Djokovic,1.59,1714.47,1.6,48301.49,3381898.2,1.59,
1315856655864,0,ACTIVE,2251410,Rafael Nadal,2.68,11812.53,2.7,8197.88,753968.25,2.68,
1315856656864,0,ACTIVE,2249229,Novak Djokovic,1.59,2250.54,1.6,48301.49,3381898.2,1.59,
1315856658864,0,ACTIVE,2249229,Novak Djokovic,1.59,2250.54,1.6,48298.24,3381904.8,1.6,
1315856659864,0,ACTIVE,2251410,Rafael Nadal,2.68,12145.53,2.7,8197.88,753968.25,2.68,
1315856660864,0,ACTIVE,2251410,Rafael Nadal,2.68,12569.78,2.7,8197.88,753977.44,2.68,
1315856661864,0,ACTIVE,2251410,Rafael Nadal,2.68,15057.13,2.7,8197.88,753977.44,2.68,
1315856662864,0,ACTIVE,2249229,Novak Djokovic,1.59,18013.46,1.6,48298.24,3381904.8,1.6,
1315856662864,0,ACTIVE,2251410,Rafael Nadal,2.68,15006.26,2.7,9592.41,754079.2,2.68,
1315856663864,0,ACTIVE,2249229,Novak Djokovic,1.59,21455.88,1.6,48298.24,3381904.8,1.6,
1315856665864,0,ACTIVE,2249229,Novak Djokovic,1.59,21465.88,1.6,48298.24,3381904.8,1.6,
1315856665864,0,ACTIVE,2251410,Rafael Nadal,2.68,14998.21,2.7,9592.41,754095.25,2.68,
1315856666864,0,ACTIVE,2251410,Rafael Nadal,2.68,14985.0,2.7,9592.41,754121.7,2.68,
1315856667864,0,ACTIVE,2251410,Rafael Nadal,2.68,14556.14,2.7,9592.41,754121.7,2.68,
1315856668864,0,ACTIVE,2251410,Rafael Nadal,2.68,14544.14,2.7,9592.41,754145.7,2.68,
1315856669864,0,ACTIVE,2249229,Novak Djokovic,1.59,23969.45,1.6,48727.09,3381904.8,1.6,
1315856669864,0,ACTIVE,2251410,Rafael Nadal,2.68,13501.45,2.7,9592.41,754167.7,2.68,
1315856670864,0,ACTIVE,2249229,Novak Djokovic,1.59,23950.35,1.6,48727.09,3381942.8,1.59,
1315856670864,0,ACTIVE,2251410,Rafael Nadal,2.68,13511.45,2.7,9718.39,754167.7,2.68,
1315856671864,0,ACTIVE,2249229,Novak Djokovic,1.59,23950.35,1.6,48727.09,3381942.8,1.59,
1315856671864,0,ACTIVE,2251410,Rafael Nadal,2.68,13509.45,2.7,9718.39,754171.7,2.68,
1315856672864,0,ACTIVE,2251410,Rafael Nadal,2.68,13488.01,2.7,9718.39,754214.56,2.68,
1315856674864,0,ACTIVE,2249229,Novak Djokovic,1.59,25699.69,1.6,48727.09,3381942.8,1.59,
1315856674864,0,ACTIVE,2251410,Rafael Nadal,2.68,13472.57,2.7,9718.39,754245.44,2.68,
1315856676864,0,ACTIVE,2251410,Rafael Nadal,2.68,13472.57,2.7,9546.85,754245.44,2.68,
1315856677864,0,ACTIVE,2249229,Novak Djokovic,1.59,25743.43,1.6,48727.09,3381942.8,1.59,
1315856677864,0,ACTIVE,2251410,Rafael Nadal,2.68,13468.28,2.7,9546.85,754254.06,2.68,
1315856678864,0,ACTIVE,2249229,Novak Djokovic,1.59,25657.66,1.6,48641.32,3382114.5,1.6,
1315856680864,0,ACTIVE,2249229,Novak Djokovic,1.59,25314.57,1.6,48641.32,3382800.5,1.59,
1315856680864,0,ACTIVE,2251410,Rafael Nadal,2.68,13039.43,2.7,9546.85,754254.06,2.68,
1315856681864,0,ACTIVE,2249229,Novak Djokovic,1.59,25314.57,1.6,48634.19,3382814.8,1.6,
1315856681864,0,ACTIVE,2251410,Rafael Nadal,2.68,13255.02,2.7,9546.85,754254.06,2.68,
1315856682864,0,ACTIVE,2249229,Novak Djokovic,1.59,24314.57,1.6,48634.19,3384814.8,1.59,
1315856684864,0,ACTIVE,2251410,Rafael Nadal,2.68,13216.82,2.7,9546.85,754330.44,2.68,
1315856689864,0,ACTIVE,2249229,Novak Djokovic,1.59,24314.57,1.6,48484.19,3385114.8,1.6,
1315856689864,0,ACTIVE,2251410,Rafael Nadal,2.68,13216.82,2.7,9550.11,754330.44,2.68,
1315856690864,0,ACTIVE,2251410,Rafael Nadal,2.68,13211.42,2.7,9550.11,754341.25,2.68,
1315856691864,0,ACTIVE,2249229,Novak Djokovic,1.59,24314.57,1.6,48484.19,3385114.8,1.6,
1315856691864,0,ACTIVE,2251410,Rafael Nadal,2.68,13211.42,2.7,9721.65,754341.25,2.68,
1315856692864,0,ACTIVE,2249229,Novak Djokovic,1.59,24297.42,1.6,48569.92,3385149.2,1.59,
1315856692864,0,ACTIVE,2251410,Rafael Nadal,2.68,13211.42,2.7,9713.07,754358.4,2.7,
1315856693864,0,ACTIVE,2251410,Rafael Nadal,2.68,12376.16,2.7,9713.07,754358.4,2.7,
1315856694864,0,ACTIVE,2249229,Novak Djokovic,1.59,24960.43,1.6,48569.92,3385149.2,1.59,
1315856694864,0,ACTIVE,2251410,Rafael Nadal,2.68,12359.0,2.7,9713.07,754392.75,2.68,
1315856696864,0,ACTIVE,2249229,Novak Djokovic,1.59,24946.76,1.6,48569.92,3385176.5,1.59,
1315856696864,0,ACTIVE,2251410,Rafael Nadal,2.68,12350.42,2.7,9713.07,754409.9,2.68,
1315856697864,0,ACTIVE,2249229,Novak Djokovic,1.59,24946.76,1.6,48569.92,3385176.5,1.59,
1315856697864,0,ACTIVE,2251410,Rafael Nadal,2.68,12350.42,2.7,9713.07,754409.9,2.68,
1315856698864,0,ACTIVE,2249229,Novak Djokovic,1.59,24926.76,1.6,48569.92,3385216.5,1.59,
1315856698864,0,ACTIVE,2251410,Rafael Nadal,2.68,12350.42,2.7,9713.07,754409.9,2.68,
1315856699864,0,ACTIVE,2249229,Novak Djokovic,1.59,25084.67,1.6,48569.92,3385216.5,1.59,
1315856699864,0,ACTIVE,2251410,Rafael Nadal,2.68,12350.42,2.7,9711.35,754409.9,2.68,
1315856700864,0,ACTIVE,2249229,Novak Djokovic,1.59,25071.08,1.6,48553.33,3385249.8,1.59,
1315856700864,0,ACTIVE,2251410,Rafael Nadal,2.68,12347.85,2.7,9711.35,754415.0,2.68,
1315856701864,0,ACTIVE,2249229,Novak Djokovic,1.59,25069.28,1.6,48553.33,3385278.5,1.59,
1315856703864,0,ACTIVE,2251410,Rafael Nadal,2.68,12201.53,2.7,9665.04,754707.7,2.68,
1315856708864,0,ACTIVE,2249229,Novak Djokovic,1.59,25069.28,1.6,48124.48,3385278.5,1.59,
1315856710864,0,ACTIVE,2249229,Novak Djokovic,1.59,25029.28,1.6,48124.48,3385358.5,1.59,
1315856711864,0,ACTIVE,2249229,Novak Djokovic,1.59,25886.99,1.6,48124.48,3385358.5,1.59,
1315856711864,0,ACTIVE,2251410,Rafael Nadal,2.68,12201.53,2.7,9530.11,754707.7,2.68,
1315856713864,0,ACTIVE,2251410,Rafael Nadal,2.68,12197.82,2.7,9530.11,754715.06,2.68,
1315856715864,0,ACTIVE,2249229,Novak Djokovic,1.59,26586.99,1.6,48124.48,3385358.5,1.59,
1315856715864,0,ACTIVE,2251410,Rafael Nadal,2.68,12193.53,2.7,9530.11,754723.7,2.68,
1315856719864,0,ACTIVE,2251410,Rafael Nadal,2.68,12021.99,2.7,9358.57,755066.75,2.68,
1315856722864,0,ACTIVE,2249229,Novak Djokovic,1.59,26586.99,1.6,47838.86,3385929.8,1.6,
1315856724864,0,ACTIVE,2249229,Novak Djokovic,1.59,25886.99,1.6,47838.86,3385929.8,1.6,
1315856725864,0,ACTIVE,2249229,Novak Djokovic,1.59,25886.99,1.6,47838.86,3385929.8,1.6,
1315856725864,0,ACTIVE,2251410,Rafael Nadal,2.68,12020.27,2.7,9358.57,755070.2,2.68,
1315856729864,0,ACTIVE,2249229,Novak Djokovic,1.59,25945.32,1.6,47838.86,3385929.8,1.6,
1315856729864,0,ACTIVE,2251410,Rafael Nadal,2.68,12020.27,2.7,9410.03,755070.2,2.68,
1315856730864,0,ACTIVE,2251410,Rafael Nadal,2.68,11990.27,2.7,9410.03,755130.2,2.68,
1315856731864,0,ACTIVE,2249229,Novak Djokovic,1.59,25914.64,1.6,47838.86,3385991.0,1.59,
1315856732864,0,ACTIVE,2251410,Rafael Nadal,2.68,11369.15,2.7,9427.74,755514.75,2.68,
1315856733864,0,ACTIVE,2251410,Rafael Nadal,2.68,11369.15,2.7,9436.32,755514.75,2.68,
1315856734864,0,ACTIVE,2251410,Rafael Nadal,2.68,11366.57,2.7,9436.32,755519.9,2.68,
1315856736864,0,ACTIVE,2251410,Rafael Nadal,2.68,11366.57,2.7,9486.32,755519.9,2.68,
1315856738864,0,ACTIVE,2251410,Rafael Nadal,2.68,11364.86,2.7,9486.32,755523.3,2.68,
1315856740864,0,ACTIVE,2249229,Novak Djokovic,1.59,25914.64,1.6,47946.08,3385991.0,1.59,
1315856740864,0,ACTIVE,2251410,Rafael Nadal,2.68,11358.38,2.7,9486.32,755536.25,2.68,
1315856741864,0,ACTIVE,2249229,Novak Djokovic,1.59,25914.64,1.6,46446.08,3388991.0,1.6,
1315856742864,0,ACTIVE,2249229,Novak Djokovic,1.59,26285.1,1.6,46446.08,3388991.0,1.6,
1315856742864,0,ACTIVE,2251410,Rafael Nadal,2.68,11350.95,2.7,9486.32,755551.1,2.68,
1315856744864,0,ACTIVE,2249229,Novak Djokovic,1.59,26933.32,1.6,46503.29,3389176.8,1.6,
1315856744864,0,ACTIVE,2251410,Rafael Nadal,2.68,11347.23,2.7,9486.32,755558.56,2.68,
1315856745864,0,ACTIVE,2249229,Novak Djokovic,1.59,26933.32,1.6,46610.51,3389176.8,1.6,
1315856746864,0,ACTIVE,2251410,Rafael Nadal,2.68,11337.64,2.7,9486.32,755577.75,2.68,
1315856747864,0,ACTIVE,2249229,Novak Djokovic,1.59,26933.32,1.6,46717.72,3389176.8,1.6,
1315856747864,0,ACTIVE,2251410,Rafael Nadal,2.68,11335.93,2.7,9486.32,755581.2,2.68,
1315856748864,0,ACTIVE,2249229,Novak Djokovic,1.59,26933.32,1.6,47096.47,3389176.8,1.6,
1315856748864,0,ACTIVE,2251410,Rafael Nadal,2.68,11314.22,2.7,9483.68,755629.94,2.68,
1315856749864,0,ACTIVE,2249229,Novak Djokovic,1.59,26847.55,1.6,47096.47,3389348.5,1.59,
1315856749864,0,ACTIVE,2251410,Rafael Nadal,2.68,11314.22,2.7,10171.37,755629.94,2.68,
1315856751864,0,ACTIVE,2251410,Rafael Nadal,2.68,11302.98,2.7,10171.37,755652.4,2.68,
1315856752864,0,ACTIVE,2251410,Rafael Nadal,2.68,11252.98,2.7,10121.37,755752.4,2.68,
1315856756864,0,ACTIVE,2251410,Rafael Nadal,2.68,11185.81,2.7,10121.37,755886.7,2.68,
1315856757864,0,ACTIVE,2251410,Rafael Nadal,2.68,11181.52,2.7,10121.37,755895.25,2.68,
1315856759864,0,ACTIVE,2249229,Novak Djokovic,1.59,26848.58,1.6,47096.47,3389348.5,1.59,
1315856761864,0,ACTIVE,2249229,Novak Djokovic,1.59,26515.58,1.6,47096.47,3390014.5,1.59,
1315856761864,0,ACTIVE,2251410,Rafael Nadal,2.68,11178.95,2.7,10121.37,755900.44,2.68,
1315856770864,0,ACTIVE,2249229,Novak Djokovic,1.59,26553.32,1.6,47105.05,3390014.5,1.59,
1315856772864,0,ACTIVE,2251410,Rafael Nadal,2.68,11050.29,2.7,10121.37,756157.75,2.68,
1315856773864,0,ACTIVE,2251410,Rafael Nadal,2.68,10541.47,2.7,10121.37,757175.4,2.68,
1315856774864,0,ACTIVE,2249229,Novak Djokovic,1.59,26523.32,1.6,47105.05,3390074.5,1.59,
1315856774864,0,ACTIVE,2251410,Rafael Nadal,2.68,10531.47,2.7,10121.37,757195.4,2.68,
1315856776864,0,ACTIVE,2251410,Rafael Nadal,2.68,10428.38,2.7,10121.37,757401.56,2.68,
1315856777864,0,ACTIVE,2249229,Novak Djokovic,1.59,26553.32,1.6,47105.05,3390074.5,1.59,
1315856777864,0,ACTIVE,2251410,Rafael Nadal,2.68,10342.61,2.7,10121.37,757573.1,2.68,
1315856778864,0,ACTIVE,2249229,Novak Djokovic,1.59,26553.32,1.6,59216.05,3390074.5,1.59,
1315856778864,0,ACTIVE,2251410,Rafael Nadal,2.68,10173.64,2.7,10121.37,757911.06,2.68,
1315856780864,0,ACTIVE,2251410,Rafael Nadal,2.68,10051.7,2.7,10121.37,758154.94,2.68,
1315856781864,0,ACTIVE,2249229,Novak Djokovic,1.59,26553.32,1.6,59216.05,3390074.5,1.59,
1315856783864,0,ACTIVE,2249229,Novak Djokovic,1.59,26182.85,1.6,59216.05,3390074.5,1.59,
1315856783864,0,ACTIVE,2251410,Rafael Nadal,2.68,10038.84,2.7,10121.37,758180.7,2.68,
1315856784864,0,ACTIVE,2249229,Novak Djokovic,1.59,25912.53,1.6,59216.05,3390074.5,1.59,
1315856785864,0,ACTIVE,2249229,Novak Djokovic,1.59,25912.53,1.6,59216.05,3390074.5,1.59,
1315856785864,0,ACTIVE,2251410,Rafael Nadal,2.68,10037.12,2.7,10121.37,758184.1,2.68,
1315856789864,0,ACTIVE,2249229,Novak Djokovic,1.59,25912.53,1.6,59202.23,3390102.0,1.6,
1315856790864,0,ACTIVE,2251410,Rafael Nadal,2.68,10019.96,2.7,10121.37,758218.44,2.68,
1315856793864,0,ACTIVE,2251410,Rafael Nadal,2.68,9856.47,2.7,10121.37,758545.44,2.68,
1315856795864,0,ACTIVE,2249229,Novak Djokovic,1.59,4791.53,1.6,59202.23,3432344.0,1.59,
1315856796864,0,ACTIVE,2249229,Novak Djokovic,1.59,2766.17,1.6,59202.23,3432429.8,1.59,
1315856796864,0,ACTIVE,2251410,Rafael Nadal,2.68,15685.19,2.7,9338.7,758545.44,2.68,
1315856797864,0,ACTIVE,2249229,Novak Djokovic,1.58,66216.35,1.59,26.06,3439335.5,1.59,
1315856798864,0,ACTIVE,2249229,Novak Djokovic,1.58,63978.25,1.59,26.06,3439335.5,1.59,
1315856798864,0,ACTIVE,2251410,Rafael Nadal,2.68,15685.19,2.7,8452.38,758545.44,2.68,
1315856799864,0,ACTIVE,2249229,Novak Djokovic,1.58,61237.62,1.59,26.06,3439335.5,1.59,
1315856799864,0,ACTIVE,2251410,Rafael Nadal,2.68,16238.57,2.7,8452.38,758564.5,2.68,
1315856800864,0,ACTIVE,2249229,Novak Djokovic,1.58,61263.35,1.59,496.99,3439335.5,1.59,
1315856800864,0,ACTIVE,2251410,Rafael Nadal,2.68,16459.72,2.7,7986.26,758564.5,2.68,
1315856801864,0,ACTIVE,2249229,Novak Djokovic,1.58,61282.22,1.59,71.54,3440186.2,1.59,
1315856801864,0,ACTIVE,2251410,Rafael Nadal,2.68,16402.28,2.7,7986.26,758679.44,2.68,
1315856802864,0,ACTIVE,2249229,Novak Djokovic,1.58,61282.22,1.59,30071.54,3440186.2,1.59,
1315856802864,0,ACTIVE,2251410,Rafael Nadal,2.68,16831.13,2.7,7739.61,758679.44,2.68,
1315856803864,0,ACTIVE,2249229,Novak Djokovic,1.58,60501.84,1.59,30071.54,3440186.2,1.59,
1315856803864,0,ACTIVE,2251410,Rafael Nadal,2.68,17144.6,2.7,7739.61,758852.1,2.68,
1315856804864,0,ACTIVE,2249229,Novak Djokovic,1.58,60587.61,1.59,29671.54,3440986.2,1.59,
1315856804864,0,ACTIVE,2251410,Rafael Nadal,2.68,17585.96,2.7,7454.93,758852.1,2.68,
1315856805864,0,ACTIVE,2249229,Novak Djokovic,1.58,60844.92,1.59,29680.99,3440986.2,1.59,
1315856805864,0,ACTIVE,2251410,Rafael Nadal,2.68,17501.91,2.7,7454.93,758859.0,2.68,
1315856806864,0,ACTIVE,2249229,Novak Djokovic,1.58,60793.46,1.59,29680.99,3440986.2,1.59,
1315856806864,0,ACTIVE,2251410,Rafael Nadal,2.68,17962.29,2.7,7454.93,758859.0,2.68,
1315856807864,0,ACTIVE,2251410,Rafael Nadal,2.68,17962.29,2.7,7405.99,758859.0,2.68,
1315856808864,0,ACTIVE,2249229,Novak Djokovic,1.58,62182.76,1.59,29680.99,3441089.2,1.58,
1315856808864,0,ACTIVE,2251410,Rafael Nadal,2.68,17987.16,2.7,7405.99,758859.0,2.68,
1315856809864,0,ACTIVE,2249229,Novak Djokovic,1.58,62266.82,1.59,30344.0,3441089.2,1.58,
