Barclays ATP World Tour Finals - Tsonga vs Federer
Timestamp,Inplay delay,Market status,Selection ID,Selection name,BP1,BV1,BP2,BV2,BP3,BV3,LP1,LV1,LP2,LV2,LP3,LV3,Total matched,LPM, Set1, Set2, Set3, Points
1322423975047,5,ACTIVE,2251402,Roger Federer,1.2,10042.54,1.19,35,1.18,231.5,1.23,332.47,1.24,3510.92,1.25,26351.09,1.3175725E7,1.23,3,7,3,40
1322423976047,5,ACTIVE,2444577,Jo Wilfried Tsonga,5.3,85.58,5,6745.77,4,8372.21,6,11.85,7,2.2,9.2,2.58,564656.44,5.1,6,6,4,50
1322423976047,5,ACTIVE,2251402,Roger Federer,1.21,2,1.2,10042.54,1.19,35,1.23,285.46,1.24,4804.41,1.25,26351.09,1.3175819E7,1.23,3,7,3,40
1322423977047,5,ACTIVE,2444577,Jo Wilfried Tsonga,5.3,77.17,5,6745.77,4,8372.21,20,100.17,24,2,30,100,564764,14,6,6,4,50
1322423977047,5,ACTIVE,2251402,Roger Federer,1.05,829.53,1.04,59736.71,1.03,71737.16,1.06,3266.63,1.07,12501.16,1.23,335.46,1.3200562E7,1.06,3,7,3,40
1322423978047,5,ACTIVE,2444577,Jo Wilfried Tsonga,5.3,77.17,5,6745.77,4,8372.21,20,100.17,24,2,30,100,564764,14,6,6,4,50
1322423978047,5,ACTIVE,2251402,Roger Federer,1.05,829.53,1.04,61659.79,1.03,71737.16,1.06,3225.08,1.07,12501.16,1.08,13592.67,1.3200645E7,1.06,3,7,3,40
1322423979047,5,ACTIVE,2444577,Jo Wilfried Tsonga,5.7,64.82,5.3,77.17,5,6745.77,20,100.17,24,2,30,100,564764,14,6,6,4,50
1322423979047,5,ACTIVE,2251402,Roger Federer,1.05,829.53,1.04,61659.79,1.03,71737.16,1.06,3130.93,1.07,12501.16,1.08,13592.67,1.3200833E7,1.06,3,7,3,40
1322423980047,5,ACTIVE,2444577,Jo Wilfried Tsonga,12,4870.72,5.7,64.82,5.3,77.17,20,100.17,24,2,30,100,564776.56,17.5,6,6,4,50
1322423980047,5,ACTIVE,2251402,Roger Federer,1.05,829.53,1.04,61659.79,1.03,71737.16,1.06,2915.08,1.07,12501.16,1.08,13592.67,1.3201058E7,1.06,3,7,3,40
1322423981047,5,ACTIVE,2444577,Jo Wilfried Tsonga,15,111,12,4870.72,5.3,77.17,20,100.17,24,2,30,100,564776.56,17.5,6,6,4,50
1322423981047,5,ACTIVE,2251402,Roger Federer,1.05,829.53,1.04,61659.79,1.03,71737.16,1.06,2915.08,1.07,12501.16,1.08,13592.67,1.3201058E7,1.06,3,7,3,40
1322423982047,5,ACTIVE,2444577,Jo Wilfried Tsonga,15,111,12,4870.72,6.2,22,20,27.07,24,2,30,100,564858.2,20,6,6,4,50
1322423982047,5,ACTIVE,2251402,Roger Federer,1.04,61659.79,1.03,71737.16,1.02,72994.17,1.06,2755.74,1.07,12501.16,1.08,13592.67,1.3204287E7,1.06,3,7,3,40
1322423983047,5,ACTIVE,2444577,Jo Wilfried Tsonga,15,147.81,12,4870.72,6.2,22,24,2,30,100,40,34.41,564897.25,20,6,6,4,50
1322423983047,5,ACTIVE,2251402,Roger Federer,1.04,61659.79,1.03,71715.16,1.02,72994.17,1.05,4621.37,1.07,12501.16,1.08,13592.67,1.3204802E7,1.05,3,7,3,40
1322423984047,5,ACTIVE,2444577,Jo Wilfried Tsonga,15,147.81,12,4870.72,6.2,22,24,2,30,100,40,34.41,564897.25,20,6,6,4,50
1322423984047,5,ACTIVE,2251402,Roger Federer,1.04,61659.79,1.03,71715.16,1.02,72994.17,1.05,30316.3,1.06,6442,1.07,21906.98,1.3204802E7,1.05,3,7,3,40
1322423985047,5,ACTIVE,2444577,Jo Wilfried Tsonga,15,147.81,12,4870.72,6.2,22,24,2,30,100,40,34.41,564897.25,20,6,6,4,50
1322423985047,5,ACTIVE,2251402,Roger Federer,1.04,61647.79,1.03,71715.16,1.02,72994.17,1.05,38449.98,1.06,6442,1.07,21906.98,1.3209127E7,1.05,3,7,3,40
1322423986047,5,ACTIVE,2444577,Jo Wilfried Tsonga,15,42.8,12,4870.72,6.2,22,24,2,30,100,40,34.41,564897.25,20,6,6,4,50
1322423986047,5,ACTIVE,2251402,Roger Federer,1.04,61647.79,1.03,71715.16,1.02,72994.17,1.05,38407.76,1.06,6442,1.07,21906.98,1.3209231E7,1.05,3,7,3,40
1322423987047,5,ACTIVE,2444577,Jo Wilfried Tsonga,15,42.8,12.5,130.43,12,4870.72,24,2,30,100,40,34.41,564897.25,20,6,6,4,50
1322423987047,5,ACTIVE,2251402,Roger Federer,1.04,61647.79,1.03,70715.16,1.02,72994.17,1.05,36973.99,1.06,9105.52,1.07,21906.98,1.3212119E7,1.05,3,7,3,40
1322423988047,5,ACTIVE,2444577,Jo Wilfried Tsonga,20,4.82,15.5,103.45,15,42.8,24,2,30,100,40,34.41,564897.25,20,6,6,4,50
1322423988047,5,ACTIVE,2251402,Roger Federer,1.04,61649.79,1.03,70709.16,1.02,72996.17,1.05,39005.38,1.06,11674.02,1.07,21906.98,1.3212154E7,1.05,3,7,3,40
1322423989047,5,ACTIVE,2444577,Jo Wilfried Tsonga,20,4.82,15.5,103.45,15,42.8,24,2,30,100,40,34.41,564897.25,20,6,6,4,50
1322423989047,5,ACTIVE,2251402,Roger Federer,1.04,61649.79,1.03,70709.16,1.02,72996.17,1.05,38991.67,1.06,14677.02,1.07,21906.98,1.3212181E7,1.05,3,7,3,40
1322423990047,5,ACTIVE,2444577,Jo Wilfried Tsonga,20,4.82,15.5,103.45,15,42.8,24,2,30,100,40,34.41,564905.8,21,6,6,4,50
1322423990047,5,ACTIVE,2251402,Roger Federer,1.04,61639.79,1.03,70709.16,1.02,72996.17,1.05,34438.63,1.06,14729.11,1.07,21906.98,1.3221136E7,1.05,3,7,3,40
1322423991047,5,ACTIVE,2444577,Jo Wilfried Tsonga,21,105.01,20,4.82,15.5,206.9,24,2,30,100,40,34.41,564925.5,21,6,6,4,50
1322423991047,5,ACTIVE,2251402,Roger Federer,1.04,61639.79,1.03,70709.16,1.02,72996.17,1.05,33846.16,1.06,14729.11,1.07,21906.98,1.3221947E7,1.05,3,7,3,40
1322423992047,5,ACTIVE,2444577,Jo Wilfried Tsonga,21,105.01,20,4.82,15.5,206.9,24,2,30,100,40,34.41,564925.5,21,6,6,4,50
1322423992047,5,ACTIVE,2251402,Roger Federer,1.04,64405.82,1.03,70709.16,1.02,72996.17,1.05,29350,1.06,14729.11,1.07,9405.82,1.3230959E7,1.04,3,7,3,40
1322423993047,5,ACTIVE,2444577,Jo Wilfried Tsonga,21,105.01,20,4.82,15.5,206.9,25,120.47,30,100,40,34.41,564930.8,25,6,6,4,50
1322423993047,5,ACTIVE,2251402,Roger Federer,1.04,72803.09,1.03,70709.16,1.02,72996.17,1.05,26534.47,1.06,14729.11,1.07,9405.82,1.3238303E7,1.05,3,7,3,40
1322423994047,5,ACTIVE,2444577,Jo Wilfried Tsonga,21,105.01,20,4.82,15.5,206.9,25,76.43,30,100,40,34.41,565018.9,25,6,6,4,50
1322423994047,5,ACTIVE,2251402,Roger Federer,1.04,72480.69,1.03,70709.16,1.02,72996.17,1.05,26007.59,1.06,12160.61,1.07,9405.82,1.3240001E7,1.05,3,7,3,40
1322423995047,5,ACTIVE,2444577,Jo Wilfried Tsonga,21,108.15,20,4.82,15.5,206.9,25,76.43,30,100,40,34.41,565029.75,21,6,6,4,50
1322423995047,5,ACTIVE,2251402,Roger Federer,1.04,72301.7,1.03,69415.66,1.02,72996.17,1.05,35330.34,1.06,19356.62,1.07,9405.82,1.3241714E7,1.05,3,7,3,40
1322423996047,5,ACTIVE,2444577,Jo Wilfried Tsonga,21,108.15,20,4.82,15.5,206.9,25,76.43,30,100,40,34.41,565029.75,21,6,6,4,50
1322423996047,5,ACTIVE,2251402,Roger Federer,1.04,59347.3,1.03,69415.66,1.02,72996.17,1.05,48146.61,1.06,19356.62,1.07,9405.82,1.3278825E7,1.04,3,7,3,40
1322423997047,5,ACTIVE,2444577,Jo Wilfried Tsonga,21,102.16,20,4.82,15.5,206.9,25,76.43,30,100,40,34.41,565041.75,21,6,6,4,50
1322423997047,5,ACTIVE,2251402,Roger Federer,1.04,68278.84,1.03,69415.66,1.02,72996.17,1.05,46102.68,1.06,19356.62,1.07,9405.82,1.3284257E7,1.05,3,7,3,40
1322423998047,5,ACTIVE,2444577,Jo Wilfried Tsonga,21,96.16,20,5.14,17.5,90.91,25,76.43,30,100,40,34.41,565053.75,21,6,6,4,50
1322423998047,5,ACTIVE,2251402,Roger Federer,1.04,68278.84,1.03,69415.66,1.02,72996.17,1.05,33215.69,1.06,19409.07,1.07,9405.82,1.3310182E7,1.05,3,7,3,40
1322423999047,5,ACTIVE,2444577,Jo Wilfried Tsonga,24,32.33,21,96.16,20,5.14,25,76.43,30,100,40,34.41,565053.75,21,6,6,4,50
1322423999047,5,ACTIVE,2251402,Roger Federer,1.04,68268.84,1.03,69415.66,1.02,72996.17,1.05,22299.88,1.06,19922.76,1.07,9405.82,1.3335509E7,1.05,3,7,3,40
1322424000047,5,ACTIVE,2444577,Jo Wilfried Tsonga,21,55.65,20,5.14,17.5,90.91,25,76.43,30,100,40,34.41,565199.44,21,6,6,4,50
1322424000047,5,ACTIVE,2251402,Roger Federer,1.04,69324.43,1.03,69415.66,1.02,72996.17,1.05,19654.64,1.06,19922.76,1.07,9405.82,1.3341011E7,1.05,3,7,3,40
1322424001047,5,ACTIVE,2444577,Jo Wilfried Tsonga,21,55.65,20,5.14,17.5,90.91,25,76.43,30,100,40,34.41,565199.44,21,6,6,4,50
1322424001047,5,ACTIVE,2251402,Roger Federer,1.04,68824.43,1.03,69415.66,1.02,72996.17,1.05,17474.34,1.06,19927.04,1.07,9405.82,1.3348255E7,1.05,3,7,3,40
1322424002047,5,ACTIVE,2444577,Jo Wilfried Tsonga,21,52.23,20,5.14,17.5,90.91,23,19.32,25,76.43,30,100,565206.25,21,6,6,4,50
1322424002047,5,ACTIVE,2251402,Roger Federer,1.04,43574.08,1.03,69415.66,1.02,72996.17,1.05,14975.28,1.06,19927.04,1.07,9405.82,1.3399908E7,1.05,3,7,3,40
1322424003047,5,ACTIVE,2444577,Jo Wilfried Tsonga,21,23.23,20,5.14,17.5,90.91,23,19.32,24,4.28,25,76.43,565306.25,21,6,6,4,50
1322424003047,5,ACTIVE,2251402,Roger Federer,1.04,43454.22,1.03,69415.66,1.02,72996.17,1.05,14512.41,1.06,20927.04,1.07,9405.82,1.3401093E7,1.05,3,7,3,40
1322424004047,5,ACTIVE,2444577,Jo Wilfried Tsonga,20,5.14,17.5,90.91,15.5,206.9,21,8.56,23,19.32,24,4.28,565331.2,21,6,6,4,50
1322424004047,5,ACTIVE,2251402,Roger Federer,1.04,29168.99,1.03,69415.66,1.02,72495.89,1.06,22558.83,1.07,9405.82,1.08,13602.67,1.346651E7,1.04,3,7,3,40
1322424005047,5,ACTIVE,2444577,Jo Wilfried Tsonga,22,206.96,17.5,90.91,15.5,206.9,23,19.32,24,8.63,25,66.43,565359.75,22,6,6,4,50
1322424005047,5,ACTIVE,2251402,Roger Federer,1.04,29046,1.03,69415.66,1.02,74483.22,1.05,2539.23,1.06,22512.83,1.07,9405.82,1.3468778E7,1.05,3,7,3,40
1322424006047,5,ACTIVE,2444577,Jo Wilfried Tsonga,22,174.06,17.5,90.91,15.5,206.9,23,19.29,24,5.13,25,66.43,565482.1,22,6,6,4,50
1322424006047,5,ACTIVE,2251402,Roger Federer,1.04,18635.53,1.03,69502.11,1.02,74483.22,1.05,1060.86,1.06,22512.83,1.07,9405.82,1.3473738E7,1.04,3,7,3,40
1322424007047,5,ACTIVE,2444577,Jo Wilfried Tsonga,17.5,82.35,15.5,206.9,5.3,77.17,20,2.67,21,7.7,23,19.29,565676.56,17.5,6,6,4,50
1322424007047,5,ACTIVE,2251402,Roger Federer,1.05,4812.07,1.04,14089.21,1.03,69502.11,1.06,22512.83,1.07,9405.82,1.08,13602.67,1.348983E7,1.05,3,7,3,40
1322424008047,5,ACTIVE,2444577,Jo Wilfried Tsonga,17.5,77.35,15.5,206.9,5.3,77.17,20,2.67,21,81.53,23,19.29,565686.56,17.5,6,6,4,50
1322424008047,5,ACTIVE,2251402,Roger Federer,1.05,6547.16,1.04,14427.32,1.03,40963.58,1.06,22475.76,1.07,9405.82,1.08,10010,1.3490576E7,1.06,3,7,3,40
1322424009047,5,ACTIVE,2444577,Jo Wilfried Tsonga,17.5,77.35,15.5,206.9,5.3,77.17,30,100,40,34.41,46,2,565861.6,25,6,6,4,50
1322424009047,5,ACTIVE,2251402,Roger Federer,1.03,40963.58,1.02,74483.22,1.01,96374.76,1.04,9900.23,1.06,15289.76,1.07,9405.82,1.3546986E7,1.04,3,7,3,40
1322424010047,5,ACTIVE,2444577,Jo Wilfried Tsonga,17.5,77.35,15.5,206.9,5.3,77.17,30,100,40,34.41,46,2,565888.44,26,6,6,4,50
1322424010047,5,ACTIVE,2251402,Roger Federer,1.03,40963.58,1.02,74483.22,1.01,96374.76,1.04,5414.76,1.05,10,1.06,15289.76,1.3557536E7,1.04,3,7,3,40
1322424011047,5,ACTIVE,2444577,Jo Wilfried Tsonga,17.5,77.35,15.5,206.9,5.3,77.17,21,3,30,100,40,34.41,565996,21,6,6,4,50
1322424011047,5,ACTIVE,2251402,Roger Federer,1.05,3576.6,1.04,2211.94,1.03,40963.58,1.06,23616.85,1.07,9405.82,1.08,10000,1.3571083E7,1.05,3,7,3,0
1322424012047,5,ACTIVE,2444577,Jo Wilfried Tsonga,17.5,77.35,15.5,206.9,5.3,77.17,22,4.93,30,100,40,34.41,566107.25,21,6,6,5,0
1322424012047,5,ACTIVE,2251402,Roger Federer,1.04,9424.01,1.03,40963.58,1.02,74483.22,1.05,4136,1.06,23616.85,1.07,9405.82,1.3584899E7,1.05,3,7,3,0
1322424013047,5,ACTIVE,2444577,Jo Wilfried Tsonga,17.5,77.35,15.5,206.9,5.3,77.17,24,2,30,100,40,34.41,566161.8,21,6,6,5,0
1322424013047,5,ACTIVE,2251402,Roger Federer,1.04,10262.23,1.03,40963.58,1.02,74483.22,1.05,418.99,1.06,23616.85,1.07,9405.82,1.3591691E7,1.05,3,7,3,0
1322424014047,5,ACTIVE,2444577,Jo Wilfried Tsonga,20,4.82,5.3,77.17,3.25,3.42,24,2,30,100,40,34.41,566186.4,21,6,6,5,0
1322424014047,5,ACTIVE,2251402,Roger Federer,1.04,9918.2,1.03,41050.03,1.02,74483.22,1.05,10332.64,1.06,23616.85,1.07,9405.82,1.3596707E7,1.05,3,7,3,0
1322424015047,5,ACTIVE,2444577,Jo Wilfried Tsonga,20,4.82,5.3,77.17,3.25,3.42,22,47.09,30,100,40,34.41,566265.94,21,6,6,5,0
1322424015047,5,ACTIVE,2251402,Roger Federer,1.04,10926.2,1.03,41050.03,1.02,74483.22,1.05,9245.65,1.06,20145.1,1.07,9405.82,1.3598759E7,1.05,3,7,3,0
1322424016047,5,ACTIVE,2444577,Jo Wilfried Tsonga,20,4.82,5.3,77.17,3.25,3.42,22,45.66,26,2,30,100,566288.44,21,6,6,5,0
1322424016047,5,ACTIVE,2251402,Roger Federer,1.04,6845.05,1.03,39337.72,1.02,74483.22,1.05,7421.31,1.06,5554.62,1.07,9405.82,1.3614498E7,1.05,3,7,3,0
1322424017047,5,ACTIVE,2444577,Jo Wilfried Tsonga,20,4.82,5.3,77.17,3.25,3.42,22,45.66,26,4,30,100,566288.44,21,6,6,5,0
1322424017047,5,ACTIVE,2251402,Roger Federer,1.04,1388.11,1.03,33785.66,1.02,74483.22,1.05,3601.08,1.06,5554.62,1.07,9405.82,1.3622233E7,1.05,3,7,3,0
1322424018047,5,ACTIVE,2444577,Jo Wilfried Tsonga,20,4.82,5.3,77.17,3.25,3.42,22,45.66,26,21.12,30,100,566288.44,21,6,6,5,0
1322424018047,5,ACTIVE,2251402,Roger Federer,1.04,3670.14,1.03,13237.71,1.02,74483.22,1.05,3328.48,1.06,5554.62,1.12,2,1.3622825E7,1.05,3,7,3,0
1322424019047,5,ACTIVE,2444577,Jo Wilfried Tsonga,20,4.82,5.3,77.17,3.25,3.42,30,100,40,34.41,46,2,566377.44,26,6,6,5,0
1322424019047,5,ACTIVE,2251402,Roger Federer,1.04,20.72,1.03,2612.18,1.02,74483.22,1.05,20334.16,1.06,4040.92,1.12,2,1.3653394E7,1.04,3,7,3,0
1322424020047,5,ACTIVE,2444577,Jo Wilfried Tsonga,20,4.82,18,10.27,5.3,77.17,40,34.41,46,2,80,2,566483.8,30,6,6,5,0
1322424020047,5,ACTIVE,2251402,Roger Federer,1.02,73875.51,1.01,96452.37,-1,-1,1.03,4122.71,1.05,11444.53,1.06,3089.73,1.3663812E7,1.03,3,7,3,0
1322424021047,5,ACTIVE,2444577,Jo Wilfried Tsonga,22,5.17,20,4.82,18,32.27,40,34.41,46,2,80,2,566503.4,34,6,6,5,0
1322424021047,5,ACTIVE,2251402,Roger Federer,1.02,73875.51,1.01,96582.37,-1,-1,1.03,4605.07,1.04,3730.56,1.05,2448.7,1.3668196E7,1.03,3,7,3,0
1322424022047,5,ACTIVE,2444577,Jo Wilfried Tsonga,20,4.82,18,32.27,5.3,77.17,40,34.41,46,2,80,2,566549.94,34,6,6,5,0
1322424022047,5,ACTIVE,2251402,Roger Federer,1.02,73875.51,1.01,96587.51,-1,-1,1.04,56796.37,1.05,913.11,1.06,91.73,1.3678549E7,1.04,3,7,3,0
1322424023047,5,ACTIVE,2444577,Jo Wilfried Tsonga,20,4.82,18.5,18.83,18,32.27,40,34.41,46,2,80,2,566555.3,26,6,6,5,0
1322424023047,5,ACTIVE,2251402,Roger Federer,1.03,25.68,1.02,73896.51,1.01,96602.51,1.04,56424.68,1.05,913.11,1.06,91.73,1.3679317E7,1.04,3,7,3,0
1322424024047,5,ACTIVE,2444577,Jo Wilfried Tsonga,27,5,20,4.82,18.5,18.83,40,34.41,46,2,80,2,566555.3,26,6,6,5,0
1322424024047,5,ACTIVE,2251402,Roger Federer,1.02,73896.51,1.01,96602.51,-1,-1,1.04,54951.45,1.05,813.11,1.06,91.73,1.3683274E7,1.04,3,7,3,0
1322424025047,5,ACTIVE,2444577,Jo Wilfried Tsonga,18.5,18.83,18,32.27,3.25,3.42,40,34.41,46,2,80,2,566662.3,26,6,6,5,0
1322424025047,5,ACTIVE,2251402,Roger Federer,1.02,73896.51,1.01,96600.51,-1,-1,1.04,52126.25,1.05,813.11,1.06,91.73,1.368653E7,1.04,3,7,3,0
1322424026047,5,ACTIVE,2444577,Jo Wilfried Tsonga,18.5,18.83,18,32.27,3.25,3.42,40,34.41,46,2,80,2,566689.8,26,6,6,5,0
1322424026047,5,ACTIVE,2251402,Roger Federer,1.03,44.52,1.02,73896.51,1.01,96600.51,1.04,61610.26,1.05,813.11,1.06,91.73,1.3687583E7,1.04,3,7,3,0
1322424027047,5,ACTIVE,2444577,Jo Wilfried Tsonga,18.5,18.83,18,32.27,3.25,3.42,40,34.41,46,2,80,2,566700.56,26,6,6,5,0
1322424027047,5,ACTIVE,2251402,Roger Federer,1.03,225.68,1.02,69660.22,1.01,96602.51,1.04,61793.24,1.05,813.11,1.06,91.73,1.369674E7,1.04,3,7,3,0
1322424028047,5,ACTIVE,2444577,Jo Wilfried Tsonga,23,68.18,21,5.67,18,32.27,40,34.41,46,2,80,2,566700.56,26,6,6,5,0
1322424028047,5,ACTIVE,2251402,Roger Federer,1.03,494.97,1.02,68404.91,1.01,96602.51,1.04,57298.6,1.05,833.11,1.06,91.73,1.3706324E7,1.04,3,7,3,0
1322424029047,5,ACTIVE,2444577,Jo Wilfried Tsonga,23,68.18,21,5.67,18,32.27,40,24.18,46,2,80,2,566723.9,40,6,6,5,0
1322424029047,5,ACTIVE,2251402,Roger Federer,1.03,500,1.02,66768.9,1.01,96602.51,1.04,58203.1,1.05,575.51,1.06,91.73,1.3717074E7,1.04,3,7,3,0
1322424030047,5,ACTIVE,2444577,Jo Wilfried Tsonga,23,68.18,21,5.67,18,32.27,40,24.18,46,2,80,2,566736.5,34,6,6,5,0
1322424030047,5,ACTIVE,2251402,Roger Federer,1.02,65475.41,1.01,93368.77,-1,-1,1.03,8277.28,1.04,58126.7,1.05,584.07,1.3720445E7,1.03,3,7,3,0
1322424031047,5,ACTIVE,2444577,Jo Wilfried Tsonga,26,60,23,68.18,21,5.67,40,24.18,46,2,80,2,566742.9,34,6,6,5,0
1322424031047,5,ACTIVE,2251402,Roger Federer,1.02,65471.41,1.01,93368.77,-1,-1,1.03,7031.79,1.04,57866.62,1.05,604.07,1.3722826E7,1.03,3,7,3,0
1322424032047,5,ACTIVE,2444577,Jo Wilfried Tsonga,26,28.47,23,68.18,21,5.67,36,470.32,46,2,80,2,566907.1,26,6,6,5,0
1322424032047,5,ACTIVE,2251402,Roger Federer,1.02,65481.41,1.01,93368.87,-1,-1,1.03,13140.13,1.04,58468.84,1.05,594.07,1.3724326E7,1.03,3,7,3,0
1322424033047,5,ACTIVE,2444577,Jo Wilfried Tsonga,26,26.47,23,68.18,21,5.67,36,470.32,46,2,80,2,566911.1,26,6,6,5,0
1322424033047,5,ACTIVE,2251402,Roger Federer,1.02,65652.64,1.01,93368.77,-1,-1,1.03,20941.9,1.04,58468.84,1.05,594.07,1.372891E7,1.03,3,7,3,0
1322424034047,5,ACTIVE,2444577,Jo Wilfried Tsonga,26,25.06,23,68.18,21,5.67,36,470.32,38,19,46,2,566913.94,26,6,6,5,0
1322424034047,5,ACTIVE,2251402,Roger Federer,1.02,57190,1.01,93368.77,-1,-1,1.03,19423.12,1.04,58515.98,1.05,594.07,1.3731947E7,1.03,3,7,3,0
1322424035047,5,ACTIVE,2444577,Jo Wilfried Tsonga,26,25.06,23,68.18,21,5.67,34,5,36,470.32,38,20.71,566913.94,26,6,6,5,0
1322424035047,5,ACTIVE,2251402,Roger Federer,1.02,57468.5,1.01,94507.04,-1,-1,1.03,26388.97,1.04,58168.04,1.05,657.68,1.3740009E7,1.03,3,7,3,0
1322424036047,5,ACTIVE,2444577,Jo Wilfried Tsonga,28,31.84,26,23.06,23,68.18,34,5,36,470.32,38,20.71,566957.94,28,6,6,5,0
1322424036047,5,ACTIVE,2251402,Roger Federer,1.02,58051.43,1.01,94507.04,-1,-1,1.03,25858.97,1.04,57537.99,1.05,672.68,1.3741339E7,1.03,3,7,3,0
1322424037047,5,ACTIVE,2444577,Jo Wilfried Tsonga,26,17.23,23,68.18,21,5.67,34,8,36,472.32,38,20.71,567033.25,26,6,6,5,0
1322424037047,5,ACTIVE,2251402,Roger Federer,1.02,56854.81,1.01,94507.04,-1,-1,1.03,27210.06,1.04,56681.82,1.05,614.07,1.3745775E7,1.03,3,7,3,0
1322424038047,5,ACTIVE,2444577,Jo Wilfried Tsonga,26,15.52,23,68.18,21,5.67,34,8,36,472.32,38,19,567036.7,26,6,6,5,0
1322424038047,5,ACTIVE,2251402,Roger Federer,1.02,56616.8,1.01,94557.04,-1,-1,1.03,23221.95,1.04,56681.82,1.05,614.07,1.3754243E7,1.03,3,7,3,0
1322424039047,5,ACTIVE,2444577,Jo Wilfried Tsonga,26,15.52,23,68.18,21,5.67,34,17.41,36,474.32,38,19,567036.7,26,6,6,5,0
1322424039047,5,ACTIVE,2251402,Roger Federer,1.02,56611.8,1.01,99183.75,-1,-1,1.03,3249.8,1.04,56681.82,1.05,605.51,1.3757734E7,1.03,3,7,3,0
1322424040047,5,ACTIVE,2444577,Jo Wilfried Tsonga,26,4.96,23,68.18,21,5.67,34,17.41,36,474.32,38,19,567057.8,26,6,6,5,0
1322424040047,5,ACTIVE,2251402,Roger Federer,1.03,9037.11,1.02,53692.46,1.01,99183.75,1.04,56395.07,1.05,579.51,1.06,666.04,1.3768331E7,1.03,3,7,3,0
1322424041047,5,ACTIVE,2444577,Jo Wilfried Tsonga,23,68.18,21,5.67,18,32.27,29,2,34,17.41,36,94.19,567067.75,26,6,6,5,0
1322424041047,5,ACTIVE,2251402,Roger Federer,1.03,864.08,1.02,49942.48,1.01,99183.75,1.04,46201.7,1.05,579.51,1.06,666.04,1.3788752E7,1.04,3,7,3,0
1322424042047,5,ACTIVE,2444577,Jo Wilfried Tsonga,23,57.91,21,5.67,18,32.27,25,10,29,2,34,17.41,567088.25,23,6,6,5,0
1322424042047,5,ACTIVE,2251402,Roger Federer,1.03,2192.87,1.02,49971.02,1.01,99183.75,1.04,46099.23,1.05,539.51,1.06,666.04,1.3788986E7,1.04,3,7,3,0
1322424043047,5,ACTIVE,2444577,Jo Wilfried Tsonga,23,57.91,22,9,21,5.67,25,18,26,36.22,29,2,567088.25,23,6,6,5,0
1322424043047,5,ACTIVE,2251402,Roger Federer,1.03,1573.34,1.02,49971.02,1.01,99053.75,1.04,46072.25,1.05,539.51,1.06,631.04,1.3791027E7,1.04,3,7,3,0
1322424044047,5,ACTIVE,2444577,Jo Wilfried Tsonga,23,57.91,22,9,21,5.67,24,2,25,20,26,36.22,567088.25,23,6,6,5,0
1322424044047,5,ACTIVE,2251402,Roger Federer,1.01,70770.22,-1,-1,-1,-1,1.02,8586.36,1.04,46072.25,1.05,539.51,1.3840257E7,1.02,3,7,3,0
1322424045047,5,ACTIVE,2444577,Jo Wilfried Tsonga,23,56.2,22,9,21,5.67,25,2,26,40.5,32,2,567091.7,23,6,6,5,0
1322424045047,5,ACTIVE,2251402,Roger Federer,1.01,70767.72,-1,-1,-1,-1,1.02,22005.67,1.03,11.46,1.04,46098.25,1.3843573E7,1.02,3,7,3,0
1322424046047,5,ACTIVE,2444577,Jo Wilfried Tsonga,23,56.2,22,9,21,5.67,26,49.06,34,21.69,36,2,567091.7,23,6,6,5,0
1322424046047,5,ACTIVE,2251402,Roger Federer,1.01,53216.35,-1,-1,-1,-1,1.02,32059.96,1.03,1011.46,1.04,46098.25,1.3844811E7,1.02,3,7,3,0
1322424047047,5,ACTIVE,2444577,Jo Wilfried Tsonga,50,451.86,23,56.2,22,9,80,2,130,19.4,1000,105.38,567280.4,46,6,6,5,0
1322424047047,5,ACTIVE,2251402,Roger Federer,1.01,53216.35,-1,-1,-1,-1,1.02,52008.6,1.03,1030.59,1.04,46098.25,1.3846579E7,1.02,3,7,3,0
1322424048047,5,ACTIVE,2444577,Jo Wilfried Tsonga,50,450.15,23,56.2,22,9,80,2,130,19.4,1000,105.38,567283.8,50,6,6,5,0
1322424048047,5,ACTIVE,2251402,Roger Federer,1.01,49259.16,-1,-1,-1,-1,1.02,51070.58,1.03,1030.59,1.04,46036.23,1.3856455E7,1.01,3,7,3,0
1322424049047,5,ACTIVE,2444577,Jo Wilfried Tsonga,50,450.15,23,56.2,22,9,80,2,130,19.4,1000,105.38,567283.8,50,6,6,5,0
1322424049047,5,ACTIVE,2251402,Roger Federer,1.01,49259.16,-1,-1,-1,-1,1.02,51070.58,1.03,1030.59,1.04,46036.23,1.3856455E7,1.01,3,7,3,0
1322424050047,5,ACTIVE,2444577,Jo Wilfried Tsonga,50,448.15,23,56.2,22,9,80,2,130,19.4,1000,105.38,567287.8,50,6,6,5,0
1322424050047,5,ACTIVE,2251402,Roger Federer,1.01,49259.16,-1,-1,-1,-1,1.02,50540.58,1.03,1030.59,1.04,45608.15,1.3857515E7,1.02,3,7,3,0
1322424051047,5,ACTIVE,2444577,Jo Wilfried Tsonga,50,448.15,40,38.46,23,56.2,80,2,130,19.4,1000,105.38,567287.8,50,6,6,5,0
1322424051047,5,ACTIVE,2251402,Roger Federer,1.01,44768.58,-1,-1,-1,-1,1.02,59964.99,1.03,1800.2,1.04,45608.15,1.3866668E7,1.02,3,7,3,0
